,rsi_contract_cost_corr,roc_contract_cost_corr,rsi_underlying_value_corr,roc_underlying_value_corr,winloss,position_id
755,,,0.7259439674071715,0.8402061501035019,L,INTC-CDBFC1D-2024-04-10T14-06
756,-0.4615484965148153,-0.644954762908342,-0.5450508686460215,-0.6894929926438583,L,AXP-CDBFC1D-2024-04-10T14-06
757,0.6880220449014308,0.6548162666254422,0.88604681546778,0.8758898747722796,L,SNOW-CDBFC1D-2024-04-08T17-05
758,,,0.7964237826585419,0.6879581203771963,L,BA-CDBFC1D-2024-04-10T16-06
759,0.057436450569534434,0.36760247976122473,0.5545247656892757,0.643545331759022,L,SBUX-CDBFC1D-2024-04-08T18-06
760,,,0.6371944878723331,0.5662995768964493,L,PYPL-CDBFC1D-2024-04-09T14-06
761,,,0.7370704426485667,0.805458729049137,L,SBUX-CDBFC1D-2024-04-10T16-06
762,0.8030800252786903,0.6402653136921946,0.9059324776156149,0.7952593624647413,L,AAPL-CDBFC1D-2024-04-08T18-06
763,,,0.5122790531166102,0.6153478406846483,L,GOOGL-CDBFC1D-2024-04-09T16-05
764,,,0.5320572489052038,0.30256378640704445,L,BAC-CDBFC1D-2024-04-10T16-06
765,,,0.538619409031162,0.47801310864150065,L,QCOM-CDBFC1D-2024-04-09T18-05
766,0.6914285444553385,0.5475419777580969,0.24147636905009195,0.47301897526808506,L,GOOG-CDBFC1D-2024-04-08T18-06
767,0.5324348458266601,0.4746513287490018,0.88604681546778,0.8758898747722796,L,SNOW-CDBFC1D-2024-04-08T16-30
768,0.7507584756665874,0.967417493156428,0.785743290708001,0.9784432869812888,L,JPM-CDBFC1D-2024-04-08T19-05
769,0.5324348458266601,0.4746513287490018,0.88604681546778,0.8758898747722796,L,SNOW-CDBFC1D-2024-04-08T18-06
770,0.8448582082527146,0.8738128609553859,0.8626833345255532,0.8889318998168132,L,AMD-CDBFC1D-2024-04-10T15-05
771,0.7585207490886734,0.8302051566662596,0.7876108480304771,0.8567998819883751,L,ORCL-CDBFC1D-2024-04-10T18-06
772,0.7252482347944043,0.7191072771390112,0.9050549238383575,0.8728150854169456,L,SNOW-CDBFC1D-2024-04-09T14-06
773,0.6914285444553385,0.5475419777580969,0.24147636905009195,0.47301897526808506,L,GOOG-CDBFC1D-2024-04-08T17-05
774,0.9022642048566983,0.9647897472091909,0.8285067804927821,0.7912707854309885,L,BAC-CDBFC1D-2024-04-08T19-05
775,0.8885805899152223,0.8963787417606013,0.8402221146759908,0.8555492541173789,W,MSFT-CDBFC1D-2024-04-10T16-06
776,0.06995643324616632,,0.3143405485441671,0.30640572286609713,L,C-CDBFC1D-2024-04-08T19-05
777,0.7544957763860313,0.7189597889944808,0.30056756665268153,0.48696985712260443,L,GOOGL-CDBFC1D-2024-04-08T18-06
778,0.020797323685946275,-0.12082585377702523,0.2726020458764226,0.09226810808720301,L,BAC-CDBFC1D-2024-04-09T15-14
779,,,0.6961322979738007,0.6372207223232802,L,SBUX-CDBFC1D-2024-04-09T14-06
780,-0.23685992074066756,,0.4344735738368064,0.560144761831291,L,ORCL-CDBFC1D-2024-04-08T17-05
781,0.9204584640782977,0.9651216018234938,0.8645629228264244,0.8535349219127717,W,TSM-CDBFC1D-2024-04-08T16-30
782,0.949965930482915,0.9843035166764131,0.9646156224281656,0.9913274956435327,W,TGT-CDBFC1D-2024-04-10T14-06
783,,,0.03068470588528538,-0.02241111636199499,L,V-CDBFC1D-2024-04-08T18-06
784,,,,,L,TGT-CDBFC1D-2024-04-11T16-06
785,,,0.43116782586254065,0.5990361633110364,W,XOM-CDBFC1D-2024-04-11T16-06
786,,,,,L,TGT-CDBFC1D-2024-04-11T14-20
787,,,0.6866782400892277,0.6213342294100616,W,V-CDBFC1D-2024-04-11T15-06
788,,,-1.0,-1.0,L,SBUX-CDBFC1D-2024-04-11T14-20
789,0.4204788633905692,0.5559081098043248,0.7021338848214057,0.7800662364713548,L,UBER-CDBFC1D-2024-04-08T17-05
790,,,1.0,1.0,W,ORCL-CDBFC1D-2024-04-11T17-06
791,0.7544957763860313,0.7189597889944808,0.30056756665268153,0.48696985712260443,L,GOOGL-CDBFC1D-2024-04-08T19-05
792,,,0.6866782400892277,0.6213342294100616,W,V-CDBFC1D-2024-04-11T14-20
793,0.9330731169719123,0.9210796175534084,0.9697756481646616,0.9621972143224135,L,ABNB-CDBFC1D-2024-04-10T15-05
794,0.6326104430079351,0.6324301029618364,0.7092462506026639,0.7908620064745356,L,AMZN-CDBFC1D-2024-04-08T18-06
795,0.7427397503636468,0.8301505053261298,0.7676008624689028,0.8481796395336724,L,ORCL-CDBFC1D-2024-04-10T19-06
796,,,0.7370704426485667,0.805458729049137,L,SBUX-CDBFC1D-2024-04-10T17-06
797,,,0.43116782586254065,0.5990361633110364,W,XOM-CDBFC1D-2024-04-11T16-06
798,,,,,W,GM-CDBFC1D-2024-04-11T15-06
799,,,1.0,1.0,L,BAC-CDBFC1D-2024-04-11T18-06
800,,,0.3405939846199133,0.34271803380377625,W,AMZN-CDBFC1D-2024-04-11T16-06
801,,,0.2726020458764226,0.09226810808720301,L,BAC-CDBFC1D-2024-04-09T19-05
802,,,0.13643842346309706,0.2258870717348101,L,NKE-CDBFC1D-2024-04-11T15-06
803,0.2769792567706877,0.30638440412973944,0.7085918304100814,0.6526180508355354,L,GM-CDBFC1D-2024-04-09T15-14
804,,,,,L,GM-CDBFC1D-2024-04-11T16-06
805,,,,,L,SBUX-CDBFC1D-2024-04-11T17-06
806,,,-0.7943938860567276,-0.7917127701285076,L,MSFT-CDBFC1D-2024-04-11T17-06
807,,,-0.3249774284915803,-0.2379516586605346,L,CVX-CDBFC1D-2024-04-11T18-06
808,0.8752239012291164,0.8613871094584875,0.9697756481646616,0.9621972143224135,L,ABNB-CDBFC1D-2024-04-10T15-05
809,,,-0.4355542520040631,-0.45749452077142433,L,PLTR-CDBFC1D-2024-04-11T14-20
810,,,-0.6174309064512592,-0.7096104758607754,L,BAC-CDBFC1D-2024-04-11T19-06
811,,,-0.3249774284915803,-0.2379516586605346,L,CVX-CDBFC1D-2024-04-11T17-06
812,,,-0.7145025211521389,-0.6418819971226098,W,C-CDBFC1D-2024-04-11T14-20
813,,,-0.6174309064512592,-0.7096104758607754,L,BAC-CDBFC1D-2024-04-11T16-06
814,0.3374605425334409,-0.11552193369407808,0.38043122015005476,-0.08318157611199196,L,AAPL-CDBFC1D-2024-04-10T14-06
815,,,0.1164528434998049,0.09832272850345734,L,ORCL-CDBFC1D-2024-04-11T16-06
816,,,-0.7918079297798545,-0.789114487018181,L,QCOM-CDBFC1D-2024-04-11T17-06
817,,,-0.4078595279992325,-0.39490404540621504,W,QCOM-CDBFC1D-2024-04-11T17-06
818,,,-0.9334838539114895,-0.7060654060241592,L,CVX-CDBFC1D-2024-04-11T14-20
819,0.8804122547075653,0.8942268526822975,0.8888266764488384,0.9022315800334245,L,AMZN-CDBFC1D-2024-04-10T19-06
820,0.9171455287303868,0.9066135949331635,0.9697756481646616,0.9621972143224135,L,ABNB-CDBFC1D-2024-04-10T14-06
821,,,0.739685313693918,3.212597552946854e-05,L,BA-CDBFC1D-2024-04-11T19-06
822,0.2532017051420205,-0.23492349868424148,0.38043122015005476,-0.08318157611199196,L,AAPL-CDBFC1D-2024-04-10T16-06
823,,,-0.7145025211521389,-0.6418819971226098,W,C-CDBFC1D-2024-04-11T15-06
824,0.7150697683422045,0.7646307996296003,0.5122790531166102,0.6153478406846483,L,GOOGL-CDBFC1D-2024-04-09T16-05
825,,,-0.4097099167938648,-0.4292705680197246,W,ORCL-CDBFC1D-2024-04-11T14-20
826,,,-0.7943938860567276,-0.7917127701285076,W,MSFT-CDBFC1D-2024-04-11T14-20
827,-0.7348810215185843,-0.95733832106926,-0.720660881769157,-0.9657517295798145,W,AAPL-CDBFC1D-2024-04-11T15-06
828,,,-1.0,-1.0,L,SBUX-CDBFC1D-2024-04-11T16-06
829,,,-1.0,-1.0,L,SBUX-CDBFC1D-2024-04-11T19-06
830,,,-0.7943938860567276,-0.7917127701285076,W,MSFT-CDBFC1D-2024-04-11T17-06
831,,,-1.0,-1.0,L,SBUX-CDBFC1D-2024-04-11T17-06
832,,,-1.0,-1.0,L,SBUX-CDBFC1D-2024-04-11T18-06
833,,,-0.021138602851073742,-0.12781666698400954,L,SBUX-CDBFC1D-2024-04-11T19-06
834,,,-1.0,-1.0,L,SBUX-CDBFC1D-2024-04-11T15-06
835,,,-0.7145025211521389,-0.6418819971226098,W,C-CDBFC1D-2024-04-11T17-06
836,0.21630988279683738,0.3305384506010047,0.6962437833767646,0.7614629381351403,L,CVX-CDBFC1D-2024-04-10T16-06
837,,,,,L,SBUX-CDBFC1D-2024-04-11T16-06
838,,,0.44576499599482433,0.419382082640143,L,GM-CDBFC1D-2024-04-11T16-06
839,,,,,L,SBUX-CDBFC1D-2024-04-11T14-20
840,,,-0.7145025211521389,-0.6418819971226098,W,C-CDBFC1D-2024-04-11T15-06
841,,,,,L,TGT-CDBFC1D-2024-04-11T14-20
842,,,-0.5256867601694669,-0.36338047224107317,L,BAC-CDBFC1D-2024-04-11T18-06
843,,,0.44576499599482433,0.419382082640143,L,GM-CDBFC1D-2024-04-11T15-06
844,,,0.5182407884745833,0.682532236559176,W,XOM-CDBFC1D-2024-04-11T17-06
845,0.5812530349344186,0.5502446923068485,0.7300214459034291,0.6780355662342664,W,SNOW-CDBFC1D-2024-04-10T18-06
846,,,,,W,SBUX-CDBFC1D-2024-04-11T15-06
847,0.8804122547075653,0.8942268526822975,0.8888266764488384,0.9022315800334245,L,AMZN-CDBFC1D-2024-04-10T16-06
848,,,0.7382623377109407,0.672631273613275,L,V-CDBFC1D-2024-04-11T14-20
849,,,0.13643842346309706,0.2258870717348101,W,NKE-CDBFC1D-2024-04-11T15-06
850,0.4825832718990353,0.4600014951226098,0.6704500474055244,0.8085833318967263,L,INTC-CDBFC1D-2024-04-08T19-05
851,,,,,W,TGT-CDBFC1D-2024-04-11T16-06
852,,,-0.36923880503082984,-0.2769591955186142,W,CVX-CDBFC1D-2024-04-11T15-06
853,,,0.43116782586254065,0.5990361633110364,W,XOM-CDBFC1D-2024-04-11T17-06
854,,,-0.3249774284915803,-0.2379516586605346,L,CVX-CDBFC1D-2024-04-11T15-06
855,0.7585207490886734,0.8302051566662596,0.7876108480304771,0.8567998819883751,L,ORCL-CDBFC1D-2024-04-10T19-06
856,,,0.7370704426485667,0.805458729049137,L,SBUX-CDBFC1D-2024-04-10T19-06
857,,,-0.4355542520040631,-0.45749452077142433,L,PLTR-CDBFC1D-2024-04-11T14-20
858,,,0.6540532366637064,0.7245299356496355,L,SBUX-CDBFC1D-2024-04-10T18-06
859,,,0.43116782586254065,0.5990361633110364,W,XOM-CDBFC1D-2024-04-11T15-06
860,,,1.0,1.0,L,ORCL-CDBFC1D-2024-04-11T16-06
861,,,0.8280736711879925,0.7116160328964857,L,BA-CDBFC1D-2024-04-10T15-05
862,,,0.3405939846199133,0.34271803380377625,W,AMZN-CDBFC1D-2024-04-11T15-06
863,,,-0.3249774284915803,-0.2379516586605346,L,CVX-CDBFC1D-2024-04-11T16-06
864,,,0.6866782400892277,0.6213342294100616,L,V-CDBFC1D-2024-04-11T17-06
865,,,-0.3249774284915803,-0.2379516586605346,L,CVX-CDBFC1D-2024-04-11T14-20
866,0.6880220449014308,0.6548162666254422,0.88604681546778,0.8758898747722796,L,SNOW-CDBFC1D-2024-04-08T16-30
867,-0.02853725698649875,-0.17176264547573544,0.09944822219988432,-0.04175648829998215,L,QCOM-CDBFC1D-2024-04-10T17-06
868,-0.19447351051193348,,0.41808388376806443,0.5119639403559763,L,ORCL-CDBFC1D-2024-04-08T16-30
869,,,0.7480995851855398,-0.09777262814683424,L,BA-CDBFC1D-2024-04-11T19-06
870,0.9330731169719123,0.9210796175534084,0.9697756481646616,0.9621972143224135,L,ABNB-CDBFC1D-2024-04-10T14-06
871,0.30060535560552165,-0.17604427766838107,0.38043122015005476,-0.08318157611199196,L,AAPL-CDBFC1D-2024-04-10T14-06
872,,,0.43116782586254065,0.5990361633110364,W,XOM-CDBFC1D-2024-04-11T15-06
873,,,-0.4355542520040631,-0.45749452077142433,L,PLTR-CDBFC1D-2024-04-11T15-06
874,,,0.9928240812166876,0.9933434137565573,W,ORCL-CDBFC1D-2024-04-11T14-20
875,-0.6389001309876945,-0.9317882571672785,-0.720660881769157,-0.9657517295798145,W,AAPL-CDBFC1D-2024-04-11T15-06
876,,,,,L,TGT-CDBFC1D-2024-04-11T19-06
877,,,-0.7145025211521389,-0.6418819971226098,W,C-CDBFC1D-2024-04-11T14-20
878,0.05021074840983944,-0.08699913976470267,0.09944822219988432,-0.04175648829998215,W,QCOM-CDBFC1D-2024-04-10T16-06
879,,,0.3405939846199133,0.34271803380377625,W,AMZN-CDBFC1D-2024-04-11T16-06
880,0.30060535560552165,-0.17604427766838107,0.38043122015005476,-0.08318157611199196,L,AAPL-CDBFC1D-2024-04-10T16-06
881,0.826885610317969,0.8443059927215069,0.8888266764488384,0.9022315800334245,L,AMZN-CDBFC1D-2024-04-10T19-06
882,,,0.3405939846199133,0.34271803380377625,L,AMZN-CDBFC1D-2024-04-11T18-06
883,0.809813237938502,0.8621095532628941,0.860696945389661,0.9130668413172407,L,V-CDBFC1D-2024-04-15T17-04
884,0.5082053806258274,0.5213095593183791,0.6758040594578903,0.6630400870859137,L,SPY-CDBFC1D-2024-04-15T17-04
885,-0.3758912190625178,-0.3080310397632897,0.8443032853270137,0.7822803348974644,L,XOM-CDBFC1D-2024-04-15T16-05
886,,,0.7343624900448936,-0.19557887025865836,L,BA-CDBFC1D-2024-04-11T15-06
887,,,0.7382623377109407,0.672631273613275,L,V-CDBFC1D-2024-04-11T17-06
888,,,-0.6741999635593751,-0.5782315475946462,L,C-CDBFC1D-2024-04-11T18-06
889,0.6067342028027185,0.4933655408941951,0.9768829410284621,0.9471379315406022,L,ORCL-CDBFC1D-2024-04-15T17-04
890,,,-0.9334838539114895,-0.7060654060241592,L,CVX-CDBFC1D-2024-04-11T19-06
891,0.2681706549992724,0.3076337570666279,0.8379157196555743,0.8878762292948227,W,V-CDBFC1D-2024-04-15T14-05
892,,,0.6905333005295544,0.7092304005031027,W,SPY-CDBFC1D-2024-04-15T16-05
893,,,0.9066603588242195,0.8458835522504514,L,TGT-CDBFC1D-2024-04-15T14-05
894,0.39128855980306504,0.45808049029705417,0.8493136254129068,0.8991630508787218,L,V-CDBFC1D-2024-04-15T17-04
895,,,0.7382623377109407,0.672631273613275,L,V-CDBFC1D-2024-04-11T16-06
896,,,0.739685313693918,3.212597552946854e-05,L,BA-CDBFC1D-2024-04-11T15-06
897,0.4129574063619895,0.3702618298901626,0.9335824630342477,0.825348983947769,L,ORCL-CDBFC1D-2024-04-15T14-05
898,,,0.8652941972232387,0.8583833793418401,W,QQQ-CDBFC1D-2024-04-15T16-05
899,,,-0.6741999635593751,-0.5782315475946462,L,C-CDBFC1D-2024-04-11T19-06
900,-0.899705892453731,-0.8604231721939848,0.8509045713891822,0.8631741482845043,L,CVX-CDBFC1D-2024-04-15T14-05
901,-0.8585279097403555,-0.8054031375922632,0.8626061379143003,0.865020391470773,L,CVX-CDBFC1D-2024-04-15T14-05
902,0.7318976900084045,0.6982717626395365,0.8784523934094691,0.8016577819575643,L,MSFT-CDBFC1D-2024-04-15T16-05
903,,,-0.9334838539114895,-0.7060654060241592,L,CVX-CDBFC1D-2024-04-11T16-06
904,0.1895503740565784,0.39075858682260994,0.9750662734564421,0.9062372596277629,L,TGT-CDBFC1D-2024-04-15T16-05
905,,,0.739685313693918,3.212597552946854e-05,L,BA-CDBFC1D-2024-04-11T14-20
906,0.7318976900084045,0.6982717626395365,0.8784523934094691,0.8016577819575643,L,MSFT-CDBFC1D-2024-04-15T17-04
907,-0.3024869486754126,-0.567396688425829,0.8703701154427492,0.8494885529821914,L,C-CDBFC1D-2024-04-15T16-05
908,,,0.1164528434998049,0.09832272850345734,L,ORCL-CDBFC1D-2024-04-11T18-06
909,-0.23517417056273723,-0.258932707444743,0.3125061594592331,0.2294890849194363,L,GM-CDBFC1D-2024-04-15T14-05
910,0.7182894312513631,0.7312911210450413,0.6651616853910851,0.6993355703284242,L,PLTR-CDBFC1D-2024-04-15T16-05
911,0.7939237506025272,0.6187374994759522,0.9280987587054677,0.7728590381052987,L,ORCL-CDBFC1D-2024-04-15T14-05
912,,,-0.4355542520040631,-0.45749452077142433,L,PLTR-CDBFC1D-2024-04-11T15-06
913,,,,,L,TGT-CDBFC1D-2024-04-11T19-06
914,,,0.3405939846199133,0.34271803380377625,L,AMZN-CDBFC1D-2024-04-11T15-06
915,-0.34021726008337994,-0.38825410505980756,0.8964201689563736,0.9186255697257236,L,JPM-CDBFC1D-2024-04-15T16-05
916,,,0.6651616853910851,0.6993355703284242,W,PLTR-CDBFC1D-2024-04-15T14-05
917,,,-0.5256867601694669,-0.36338047224107317,L,BAC-CDBFC1D-2024-04-11T16-06
918,,,0.3405939846199133,0.34271803380377625,L,AMZN-CDBFC1D-2024-04-11T18-06
919,-0.12099976278051598,,0.15094048969703713,1.0,L,GM-CDBFC1D-2024-04-15T14-05
920,,,0.35920857614504204,-0.32354922264434255,L,AAPL-CDBFC1D-2024-04-15T16-05
921,0.2924564324039894,0.22717508310751425,0.9335824630342477,0.825348983947769,L,ORCL-CDBFC1D-2024-04-15T16-05
922,,,-0.021138602851073742,-0.12781666698400954,L,SBUX-CDBFC1D-2024-04-11T18-06
923,0.6437792297051018,0.45865586076236314,0.9746546298269771,0.9365160320010548,L,ORCL-CDBFC1D-2024-04-15T17-04
924,-0.3024869486754126,-0.567396688425829,0.8703701154427492,0.8494885529821914,L,C-CDBFC1D-2024-04-15T17-04
925,,,-0.9334838539114895,-0.7060654060241592,L,CVX-CDBFC1D-2024-04-11T17-06
926,,,0.7382623377109407,0.672631273613275,L,V-CDBFC1D-2024-04-11T15-06
927,0.8233620671203425,0.6796724525378278,0.7305660047195794,0.8870966652750817,L,AMZN-CDBFC1D-2024-04-15T17-04
928,,,-0.7145025211521389,-0.6418819971226098,L,C-CDBFC1D-2024-04-11T19-06
929,,,0.35920857614504204,-0.32354922264434255,L,AAPL-CDBFC1D-2024-04-15T16-05
930,,,-0.6741999635593751,-0.5782315475946462,W,C-CDBFC1D-2024-04-11T17-06
931,,,-0.7943938860567276,-0.7917127701285076,L,MSFT-CDBFC1D-2024-04-11T14-20
932,0.7318976900084045,0.6982717626395365,0.8784523934094691,0.8016577819575643,L,MSFT-CDBFC1D-2024-04-15T16-05
933,,,0.8886366605136199,0.9040824895348947,W,JPM-CDBFC1D-2024-04-15T14-05
934,0.5977164856146838,0.6328220690266648,0.8379157196555743,0.8878762292948227,L,V-CDBFC1D-2024-04-15T16-05
935,-0.42974836176785663,-0.3713133804232368,0.8579638707284982,0.8306517295192263,L,CSCO-CDBFC1D-2024-04-15T14-05
936,0.3394189776110455,0.43368895540269414,0.2547924952241345,0.23249793791413634,L,IWM-CDBFC1D-2024-04-15T14-05
937,0.8233620671203425,0.6796724525378278,0.7305660047195794,0.8870966652750817,L,AMZN-CDBFC1D-2024-04-15T17-04
938,-0.12924135075370127,-0.23090369475469832,0.7747608897017195,0.7363085360033927,L,CSCO-CDBFC1D-2024-04-15T14-05
939,0.3394189776110455,0.43368895540269414,0.2547924952241345,0.23249793791413634,L,IWM-CDBFC1D-2024-04-15T16-05
940,0.533368635543145,0.5099686942361666,0.8708723597720198,0.7882375002048484,W,QQQ-CDBFC1D-2024-04-15T16-05
941,-0.34353292254239903,-0.23263953402244228,0.7107683801524569,0.646420659856271,L,XOM-CDBFC1D-2024-04-15T17-04
942,0.5540900994177702,0.6274875425048791,0.6651616853910851,0.6993355703284242,W,PLTR-CDBFC1D-2024-04-15T17-04
943,,,,,L,ABNB-CDBFC1D-2024-04-11T19-06
944,,,-0.7145025211521389,-0.6418819971226098,L,C-CDBFC1D-2024-04-11T18-06
945,-0.4431711870677671,-0.29810800997370474,0.8964201689563736,0.9186255697257236,L,JPM-CDBFC1D-2024-04-15T16-05
946,0.51442491891682,0.5317233420210684,0.8784523934094691,0.8016577819575643,W,MSFT-CDBFC1D-2024-04-15T14-05
947,-0.34353292254239903,-0.23263953402244228,0.7107683801524569,0.646420659856271,L,XOM-CDBFC1D-2024-04-15T16-05
948,0.4737593233405122,0.5386879080336229,0.6758040594578903,0.6630400870859137,W,SPY-CDBFC1D-2024-04-15T16-05
949,,,0.7343624900448936,-0.19557887025865836,L,BA-CDBFC1D-2024-04-11T14-20
950,0.3090573177643333,0.39804033624269286,0.21074289086133896,0.1838164537350357,L,IWM-CDBFC1D-2024-04-15T14-05
951,,,0.5057034922183136,0.6073258836795222,L,SPY-CDBFC1D-2024-04-15T14-05
952,0.5540900994177702,0.6274875425048791,0.6651616853910851,0.6993355703284242,W,PLTR-CDBFC1D-2024-04-15T17-04
953,0.5540900994177702,0.6274875425048791,0.6651616853910851,0.6993355703284242,L,PLTR-CDBFC1D-2024-04-15T16-05
954,,,0.8067297231097232,0.7924101287549185,L,C-CDBFC1D-2024-04-15T17-04
955,,,-0.5256867601694669,-0.36338047224107317,L,BAC-CDBFC1D-2024-04-11T19-06
956,0.7318976900084045,0.6982717626395365,0.8784523934094691,0.8016577819575643,L,MSFT-CDBFC1D-2024-04-15T17-04
957,0.2037892359672109,0.19385617132528146,0.6968898555975178,0.6972045983072417,L,ABNB-CDBFC1D-2024-04-11T19-06
958,,,0.9066603588242195,0.8458835522504514,L,TGT-CDBFC1D-2024-04-15T16-05
959,,,0.6866782400892277,0.6213342294100616,L,V-CDBFC1D-2024-04-11T16-06
960,0.7318976900084045,0.6982717626395365,0.8784523934094691,0.8016577819575643,L,MSFT-CDBFC1D-2024-04-15T14-05
961,-0.11876485911934709,-0.14299700671785023,0.35920857614504204,-0.32354922264434255,L,AAPL-CDBFC1D-2024-04-15T14-05
962,,,0.696865238646765,0.8428463828833196,L,SPY-CDBFC1D-2024-04-15T14-05
963,0.3090573177643333,0.39804033624269286,0.21074289086133896,0.1838164537350357,L,IWM-CDBFC1D-2024-04-15T16-05
964,,,0.35920857614504204,-0.32354922264434255,L,AAPL-CDBFC1D-2024-04-15T17-04
965,0.6437792297051019,0.45865586076236303,0.9746546298269771,0.9365160320010548,L,ORCL-CDBFC1D-2024-04-15T16-05
966,-0.2612371919973577,-0.29810800997370474,0.8964201689563736,0.9186255697257236,W,JPM-CDBFC1D-2024-04-15T17-04
967,0.0923146696110478,0.07789420571568569,0.8067297231097232,0.7924101287549185,L,C-CDBFC1D-2024-04-15T16-05
968,,,-0.9334838539114895,-0.7060654060241592,L,CVX-CDBFC1D-2024-04-11T18-06
969,,,1.0,1.0,L,ORCL-CDBFC1D-2024-04-11T18-06
970,,,0.1164528434998049,0.09832272850345734,L,ORCL-CDBFC1D-2024-04-11T17-06
971,0.33880021691307355,0.12580093248466506,0.7686799599455831,0.818888078101592,W,SNOW-CDBFC1D-2024-04-15T17-04
972,,,0.35920857614504204,-0.32354922264434255,L,AAPL-CDBFC1D-2024-04-15T17-04
973,0.39128855980306504,0.45808049029705417,0.8493136254129068,0.8991630508787218,W,V-CDBFC1D-2024-04-15T14-05
974,0.1895503740565784,0.39075858682260994,0.9750662734564421,0.9062372596277629,L,TGT-CDBFC1D-2024-04-15T14-05
975,0.12146539587611177,-0.029144061029611264,0.799040495251943,0.781620253049322,L,SNOW-CDBFC1D-2024-04-15T17-04
976,0.5540900994177702,0.6274875425048791,0.6651616853910851,0.6993355703284242,W,PLTR-CDBFC1D-2024-04-15T14-05
977,,,-0.3249774284915803,-0.2379516586605346,L,CVX-CDBFC1D-2024-04-11T19-06
978,0.39128855980306504,0.45808049029705417,0.8493136254129068,0.8991630508787218,L,V-CDBFC1D-2024-04-15T16-05
979,,,0.8964201689563736,0.9186255697257236,W,JPM-CDBFC1D-2024-04-15T14-05
980,,,0.35920857614504204,-0.32354922264434255,L,AAPL-CDBFC1D-2024-04-15T19-04
981,-0.031080534925881326,0.17950927880867296,0.6791070153351605,0.3765449811340519,L,SBUX-CDBFC1D-2024-04-15T16-05
982,-0.7063539419991028,-0.7694449426190654,0.8443032853270137,0.7822803348974644,L,XOM-CDBFC1D-2024-04-15T18-04
983,0.8616212758411532,0.8262988092860767,0.8174756427735612,0.7117087547298226,L,UBER-CDBFC1D-2024-04-15T19-04
984,0.6166379037354196,0.6565213630950987,0.5692566871582251,0.5703829290323512,L,PYPL-CDBFC1D-2024-04-15T19-04
985,0.3688363041832496,0.4899227875486336,0.8668145030286434,0.8732046787924334,L,GOOGL-CDBFC1D-2024-04-15T19-04
986,0.6627251946911681,0.8061193986669346,0.860696945389661,0.9130668413172407,L,V-CDBFC1D-2024-04-15T18-04
987,0.7812443823847168,0.7426129783476835,0.8784523934094691,0.8016577819575643,L,MSFT-CDBFC1D-2024-04-15T18-04
988,0.35207886116627535,0.368138351656135,0.20629919053540943,0.16328639880625473,L,IWM-CDBFC1D-2024-04-15T18-04
989,-0.11965217372064135,-0.22111942307208826,0.8067297231097232,0.7924101287549185,L,C-CDBFC1D-2024-04-15T18-04
990,0.0926828783432002,0.2508916445706046,0.6791070153351605,0.3765449811340519,L,SBUX-CDBFC1D-2024-04-15T14-05
991,0.6658635902284328,0.6725559468682867,0.8577864697304007,0.8416181215873789,L,BAC-CDBFC1D-2024-04-15T18-04
992,0.7513704978150749,0.7521687504475991,0.6651616853910851,0.6993355703284242,L,PLTR-CDBFC1D-2024-04-15T18-04
993,0.6055107475148296,0.6258792017369914,0.6577473919704369,0.6948965898532368,L,DIS-CDBFC1D-2024-04-15T19-04
994,0.5540900994177702,0.6274875425048791,0.6651616853910851,0.6993355703284242,L,PLTR-CDBFC1D-2024-04-15T19-04
995,-0.5040317142410639,-0.38825410505980756,0.8964201689563736,0.9186255697257236,L,JPM-CDBFC1D-2024-04-15T18-04
996,0.8313341922529113,0.8717330302131492,0.8522584135509521,0.8959860613452781,L,V-CDBFC1D-2024-04-15T18-04
997,,,0.9066603588242195,0.8458835522504514,L,TGT-CDBFC1D-2024-04-15T19-04
998,-0.4431711870677671,-0.29810800997370474,0.8964201689563736,0.9186255697257236,L,JPM-CDBFC1D-2024-04-15T19-04
999,0.7512969827368096,0.7786240617864172,0.8928630429532626,0.9130668413172407,L,V-CDBFC1D-2024-04-16T14-04
1000,0.6166379037354196,0.6565213630950987,0.5692566871582251,0.5703829290323512,L,PYPL-CDBFC1D-2024-04-15T18-04
1001,0.3090573177643333,0.39804033624269286,0.21074289086133896,0.1838164537350357,L,IWM-CDBFC1D-2024-04-15T19-04
1002,-0.3758912190625178,-0.3080310397632897,0.8443032853270137,0.7822803348974644,L,XOM-CDBFC1D-2024-04-15T19-04
1003,0.6744010241859659,0.5525751790931499,0.6791070153351605,0.3765449811340519,L,SBUX-CDBFC1D-2024-04-15T19-04
1004,0.16276187327299985,0.17827559174888555,0.8156125036020138,0.8004076942728988,L,C-CDBFC1D-2024-04-15T18-04
1005,0.9105562075574704,0.9367013309931044,0.9445885931123776,0.8854169723590051,W,ABNB-CDBFC1D-2024-04-15T19-04
1006,-0.5040317142410639,-0.38825410505980756,0.8964201689563736,0.9186255697257236,L,JPM-CDBFC1D-2024-04-15T18-04
1007,0.16276187327299985,0.17827559174888555,0.8156125036020138,0.8004076942728988,W,C-CDBFC1D-2024-04-15T19-04
1008,0.23355799163867486,0.3486874371807956,0.8668145030286434,0.8732046787924334,L,GOOGL-CDBFC1D-2024-04-15T19-04
1009,0.25006287027295065,0.15815879021401522,0.016897040576965797,-0.08948672742349942,L,NKE-CDBFC1D-2024-04-15T19-04
1010,0.8439258859512223,0.8348488609599612,0.6577473919704369,0.6948965898532368,L,DIS-CDBFC1D-2024-04-15T19-04
